Customer ID,gross_invoicing,credit_notes,n_invoices,last_activity,top_line_concentration,net_ledger,funding_in_use,dilution_rate,days_since_activity,tenure_days,avg_invoice_value,ran_off,runoff_prob,in_test
13855,1310.3400000000001,56.400000000000006,5,2010-07-27 09:53:00,0.07222552925194987,1253.94,1003.152,0.04304226383991941,318,548,262.06800000000004,1,0.8466666666666667,False
13856,972.53,58.05,12,2011-06-09 08:45:00,0.30785682703875455,914.48,731.5840000000001,0.05968967538276454,1,436,81.04416666666667,0,0.12333333333333334,False
13857,1001.01,3.9,7,2010-11-11 12:54:00,0.06453481983196971,997.11,797.6880000000001,0.00389606497437588,210,388,143.00142857142856,1,0.8466666666666667,True
13859,515.86,0.0,2,2011-01-17 16:14:00,0.24716008219284302,515.86,412.68800000000005,0.0,143,346,257.93,1,0.9266666666666666,False
13861,273.26,21.95,3,2010-10-06 14:20:00,0.08563273073263558,251.31,201.048,0.08032642904193808,246,348,91.08666666666666,1,0.86,True
13862,1499.24,22.05,7,2011-06-07 15:42:00,0.03001520770523732,1477.19,1181.7520000000002,0.014707451775566288,2,206,214.17714285714285,0,0.023333333333333334,True
13863,1239.55,21.919999999999998,6,2011-04-08 17:03:00,0.057601548949215445,1217.6299999999999,974.1039999999999,0.017683836876285747,62,410,206.59166666666667,1,0.7366666666666667,False
13865,282.52,0.0,2,2011-06-06 08:04:00,0.09025909670111851,282.52,226.016,0.0,4,107,141.26,0,0.11666666666666667,False
13869,6591.58,0.0,9,2011-03-22 10:44:00,0.02192190643214525,6591.58,5273.264,0.0,80,508,732.3977777777777,0,0.056666666666666664,False
13870,3485.17,2.55,9,2011-02-25 09:09:00,0.12911852219547396,3482.62,2786.096,0.0007316716257743524,105,487,387.24111111111114,0,0.03666666666666667,False
13871,3878.33,67.45,12,2011-05-17 10:08:00,0.07363994296514222,3810.88,3048.704,0.01739150613795113,24,536,323.19416666666666,0,0.04,False
13872,919.57,28.25,6,2010-07-14 15:39:00,0.06524788759963895,891.32,713.056,0.030720880411496676,330,548,153.26166666666668,1,0.9266666666666666,False
13873,879.72,7.9,8,2011-05-05 09:13:00,0.05797299140635657,871.82,697.4560000000001,0.008980130041376802,36,464,109.965,0,0.15,False
13874,2049.15,59.95,10,2010-12-16 18:20:00,0.2787497254959373,1989.2,1591.3600000000001,0.029256032989288243,175,545,204.91500000000002,1,0.6466666666666666,False
13875,4095.46,0.0,12,2011-06-08 16:34:00,0.08325072153067056,4095.46,3276.3680000000004,0.0,1,540,341.28833333333336,0,0.02,False
13877,332.44,3.3499999999999996,4,2010-09-01 14:56:00,0.13536277222957527,329.09,263.272,0.010077006377090601,281,507,83.11,0,0.25666666666666665,False
13878,1191.53,0.0,3,2010-06-10 10:15:00,0.09630475103438436,1191.53,953.224,0.0,365,421,397.1766666666667,0,0.24333333333333335,False
13880,2511.46,0.0,10,2011-06-06 10:09:00,0.053753593527270986,2511.46,2009.1680000000001,0.0,4,379,251.14600000000002,0,0.02666666666666667,True
13881,31589.04,616.6,33,2011-05-10 10:43:00,0.04197658428366294,30972.440000000002,24777.952000000005,0.019519428257395603,31,462,957.2436363636364,0,0.006666666666666667,False
13883,5628.32,181.13,24,2011-05-23 13:09:00,0.030195511271569497,5447.19,4357.7519999999995,0.03218189441964921,17,548,234.51333333333332,0,0.006666666666666667,False
13884,1297.13,36.1,12,2011-03-07 12:54:00,0.06360195200172689,1261.0300000000002,1008.8240000000002,0.027830672330452614,94,287,108.09416666666668,0,0.11666666666666667,True
13885,506.8,0.0,2,2011-06-03 15:07:00,0.10063141278610892,506.8,405.44000000000005,0.0,6,18,253.4,1,0.7266666666666667,True
13888,1802.94,0.0,6,2011-05-05 14:41:00,0.04991846650470897,1802.94,1442.352,0.0,35,393,300.49,0,0.13666666666666666,True
13889,1574.3300000000002,135.5,7,2010-11-22 13:25:00,0.08994302338137494,1438.8300000000002,1151.064,0.0860683592385332,199,503,224.90428571428575,0,0.24,False
13890,1233.92,50.8,10,2011-01-26 17:11:00,0.07147951244813279,1183.1200000000001,946.4960000000001,0.04116960580912862,134,550,123.39200000000001,0,0.13333333333333333,True
13891,863.5600000000001,0.0,3,2010-11-26 15:57:00,0.05512066330075501,863.5600000000001,690.8480000000001,0.0,195,399,287.85333333333335,1,0.8533333333333334,False
13892,689.1999999999999,0.0,3,2011-04-07 12:04:00,0.36355194428322685,689.1999999999999,551.36,0.0,64,393,229.73333333333332,0,0.21,False
13894,160.85,9.899999999999999,2,2011-02-10 16:33:00,0.18650917003419334,150.95,120.75999999999999,0.0615480261112838,119,127,80.425,0,0.27666666666666667,False
13895,1415.45,79.95,3,2010-07-21 14:04:00,0.057649510756296575,1335.5,1068.4,0.05648380373732735,323,553,471.81666666666666,0,0.22,False
13897,849.56,0.0,2,2010-09-27 13:36:00,0.054734215358538535,849.56,679.648,0.0,255,494,424.78,0,0.24333333333333335,True
13898,686.4,0.0,2,2011-01-18 10:28:00,0.057692307692307696,686.4,549.12,0.0,143,228,343.2,1,0.7166666666666667,False
13900,1610.59,2.5,7,2011-06-09 19:26:00,0.06333082907505945,1608.09,1286.472,0.0015522262028200846,0,441,230.0842857142857,1,0.68,False
13901,3457.44,77.0,17,2011-03-28 14:33:00,0.03462099125364431,3380.44,2704.3520000000003,0.02227081308713962,73,521,203.37882352941176,0,0.03333333333333333,False
13902,34095.26,3683.9999999999995,8,2010-03-17 13:09:00,0.18969205690175112,30411.260000000002,24329.008,0.10805020991187629,449,548,4261.9075,1,0.8433333333333334,True
13905,312.65,68.2,3,2010-05-17 17:04:00,0.4183591875899568,244.45,195.56,0.218135295058372,388,550,104.21666666666665,1,0.9733333333333334,False
13908,831.11,22.5,3,2011-05-12 19:43:00,0.060160508235973575,808.61,646.888,0.027072228706188108,28,94,277.0366666666667,0,0.043333333333333335,False
13909,286.6,0.0,2,2010-10-12 17:22:00,0.10362875087229588,286.6,229.28000000000003,0.0,240,338,143.3,1,0.7833333333333333,False
13911,3357.99,34.95,19,2011-05-26 19:13:00,0.12135831256197904,3323.04,2658.4320000000002,0.010408011935711543,14,465,176.73631578947368,0,0.006666666666666667,False
13915,70.80000000000001,39.6,2,2010-11-10 15:17:00,0.7499999999999999,31.20000000000001,24.960000000000008,0.559322033898305,211,548,35.400000000000006,1,0.8733333333333333,True
13916,1275.81,15.299999999999999,5,2010-09-02 10:04:00,0.09797697149262038,1260.51,1008.408,0.011992381310696734,281,556,255.16199999999998,1,0.8266666666666667,True
13919,975.87,0.0,2,2010-10-11 11:53:00,0.0737803190998801,975.87,780.696,0.0,242,358,487.935,0,0.3,False
13920,1774.68,39.8,5,2010-10-04 12:37:00,0.07285820542294949,1734.88,1387.9040000000002,0.022426578312709895,248,379,354.93600000000004,1,0.7666666666666667,False
13921,730.7,9.95,5,2010-11-05 15:04:00,0.12214315040372245,720.75,576.6,0.013617079512795947,216,539,146.14000000000001,1,0.72,False
13922,865.2,40.5,5,2010-12-23 10:38:00,0.10922330097087378,824.7,659.7600000000001,0.04680998613037448,169,284,173.04000000000002,1,0.7833333333333333,False
13927,359.27,18.3,2,2010-10-22 10:06:00,0.07014223286107943,340.96999999999997,272.776,0.05093662148245053,231,254,179.635,0,0.2733333333333333,True
13929,3064.2999999999997,176.0,13,2011-01-21 16:11:00,0.3821427405932839,2888.2999999999997,2310.64,0.05743562967072415,139,512,235.7153846153846,0,0.08666666666666667,False
13931,4398.06,0.0,10,2011-03-04 08:43:00,0.03929005061322492,4398.06,3518.4480000000003,0.0,98,554,439.80600000000004,0,0.05333333333333334,False
13935,6116.92,0.0,3,2010-04-22 11:21:00,0.060030211282802455,6116.92,4893.536,0.0,414,469,2038.9733333333334,1,0.8733333333333333,True
13936,563.08,0.0,2,2010-11-22 10:34:00,0.08950770760815516,563.08,450.46400000000006,0.0,200,231,281.54,0,0.21333333333333335,False
13937,721.28,12.75,2,2010-11-08 13:38:00,0.03244232475598935,708.53,566.824,0.017676907719609582,213,220,360.64,0,0.12,False
13939,1176.91,27.3,8,2011-02-02 12:40:00,0.11674639522138482,1149.6100000000001,919.6880000000001,0.023196336168441085,127,430,147.11375,0,0.17666666666666667,False
13941,8128.3,151.20000000000002,13,2011-02-15 12:12:00,0.24462679773138296,7977.1,6381.68,0.018601675627129905,115,540,625.2538461538462,0,0.08,True
13945,854.15,0.0,2,2010-11-10 10:00:00,0.12433413334894342,854.15,683.32,0.0,212,297,427.075,1,0.78,False
13946,1800.63,130.8,6,2011-05-22 12:03:00,0.18326918911714235,1669.8300000000002,1335.8640000000003,0.0726412422318855,19,553,300.105,0,0.15,False
13948,548.76,11.9,5,2010-12-14 10:18:00,0.08637655805816752,536.86,429.48800000000006,0.02168525402726146,178,553,109.752,1,0.8133333333333334,False
13951,516.05,0.0,2,2011-04-17 13:20:00,0.07394632303071409,516.05,412.84,0.0,53,111,258.025,0,0.10333333333333333,False
13952,12823.521,32.629999999999995,17,2011-05-12 19:27:00,0.02544542953530469,12790.891000000001,10232.712800000001,0.002544542953530469,28,541,754.3247647058824,1,0.6533333333333333,False
13953,4875.0,0.0,8,2011-05-13 09:21:00,1.0,4875.0,3900.0,0.0,28,545,609.375,0,0.04666666666666667,False
13955,427.31,0.0,2,2011-02-07 12:24:00,0.11935129063209379,427.31,341.848,0.0,123,192,213.655,0,0.14666666666666667,False
13956,293.67,0.0,2,2011-04-10 16:04:00,0.09207613988490482,293.67,234.93600000000004,0.0,60,88,146.835,0,0.14333333333333334,False
13957,458.25,0.0,3,2010-10-18 10:02:00,0.10007637752318603,458.25,366.6,0.0,235,476,152.75,1,0.88,True
13958,4709.2300000000005,306.9,12,2010-12-02 17:03:00,0.039783573960074155,4402.330000000001,3521.864000000001,0.06516988976966509,189,551,392.4358333333334,1,0.7533333333333333,False
13959,815.42,0.0,5,2011-03-03 18:16:00,0.10424075936327291,815.42,652.336,0.0,98,328,163.084,0,0.09,True
13961,538.4,39.7,2,2010-11-19 15:13:00,0.1972511144130758,498.7,398.96000000000004,0.0737369985141159,202,209,269.2,1,0.8733333333333333,False
13962,310.85,0.0,2,2011-04-08 11:21:00,0.09650957053241112,310.85,248.68000000000004,0.0,63,253,155.425,0,0.22666666666666666,False
13963,3011.87,112.25,18,2011-02-04 14:43:00,0.029881767805383368,2899.62,2319.696,0.0372692048461587,125,414,167.32611111111112,1,0.72,True
13964,438.9,17.0,3,2010-11-17 13:53:00,0.21508316245158351,421.9,337.52,0.038733196627933474,204,248,146.29999999999998,1,0.8466666666666667,False
13965,996.61,218.95,5,2010-09-10 16:46:00,0.23028065140827406,777.6600000000001,622.1280000000002,0.21969476525421178,272,520,199.322,1,0.9166666666666666,True
13969,6310.39,85.85000000000001,26,2011-06-09 18:41:00,0.026410412034755377,6224.54,4979.6320000000005,0.013604547420999336,0,441,242.7073076923077,0,0.006666666666666667,False
13970,846.55,0.0,2,2010-11-18 13:21:00,0.333400271690981,846.55,677.24,0.0,203,255,423.275,1,0.8266666666666667,False
13971,2883.83,65.44000000000001,12,2011-05-12 19:33:00,0.030688355416234665,2818.39,2254.712,0.022692044954106178,28,500,240.31916666666666,0,0.006666666666666667,False
13974,264.13,14.2,3,2010-05-11 11:00:00,0.08802483625487449,249.93,199.94400000000002,0.05376140536856851,395,399,88.04333333333334,0,0.32666666666666666,False
13975,3794.17,31.55,10,2011-05-08 11:41:00,0.017790452193760426,3762.62,3010.096,0.008315389136490985,33,493,379.41700000000003,0,0.03333333333333333,False
13976,1192.36,0.0,4,2011-05-17 09:13:00,0.08579623603609648,1192.36,953.8879999999999,0.0,24,485,298.09,1,0.7433333333333333,True
13979,2546.36,89.4,10,2010-11-11 14:10:00,0.022973970687569706,2456.96,1965.5680000000002,0.03510893981997832,210,554,254.63600000000002,0,0.18333333333333332,False
13980,599.78,46.8,8,2010-09-28 18:37:00,0.07869552169128681,552.98,442.384,0.07802861049051318,254,473,74.9725,0,0.2733333333333333,False
13981,331.14,3.75,2,2010-11-04 11:10:00,0.09421996738539591,327.39,261.912,0.011324515310744701,218,233,165.57,1,0.8566666666666667,False
13982,3477.58,16.1,10,2011-01-17 13:08:00,0.2346459319411775,3461.48,2769.184,0.0046296562552119586,143,505,347.758,0,0.07,False
13983,6186.08,102.07000000000001,25,2011-06-05 16:05:00,0.09375889092931226,6084.01,4867.2080000000005,0.01649994827095673,4,547,247.4432,0,0.0,False
13984,1845.3200000000002,0.0,10,2011-04-04 11:01:00,0.24239698263715775,1845.3200000000002,1476.2560000000003,0.0,67,550,184.532,0,0.03666666666666667,False
13985,4126.03,38.550000000000004,12,2011-06-10 12:14:00,0.03199201169162609,4087.4799999999996,3269.984,0.00934312159630444,0,485,343.8358333333333,0,0.04666666666666667,False
13987,682.54,0.0,2,2010-11-25 10:20:00,0.04395346792861957,682.54,546.032,0.0,197,218,341.27,1,0.7733333333333333,True
13988,1965.92,6.65,5,2011-05-27 11:00:00,0.044711890616098315,1959.27,1567.4160000000002,0.003382640188817449,14,443,393.184,0,0.07666666666666666,False
13989,1656.65,0.0,4,2011-04-14 15:39:00,0.08752603144900854,1656.65,1325.3200000000002,0.0,56,381,414.1625,0,0.07666666666666666,False
13992,142.7,0.0,2,2010-11-24 15:42:00,0.5466012613875262,142.7,114.16,0.0,197,280,71.35,0,0.29,True
13993,4802.17,32.900000000000006,17,2011-05-18 12:21:00,0.0477908945330965,4769.27,3815.4160000000006,0.006851069412369825,23,554,282.48058823529414,0,0.01,False
13995,2818.77,65.75,14,2011-04-11 16:05:00,0.03767600762034505,2753.02,2202.416,0.023325776845929253,59,539,201.34071428571428,0,0.03333333333333333,False
13996,895.76,0.0,2,2010-11-18 16:27:00,0.10583191926408861,895.76,716.6080000000001,0.0,203,216,447.88,1,0.81,True
13997,382.31,0.0,3,2010-07-08 18:06:00,0.13339959718553007,382.31,305.848,0.0,336,367,127.43666666666667,1,0.86,False
13998,566.7,0.0,3,2010-09-19 10:20:00,0.059820010587612486,566.7,453.36000000000007,0.0,264,393,188.9,1,0.86,False
13999,6847.27,27.7,25,2011-05-09 14:40:00,0.05213756723482497,6819.570000000001,5455.656000000001,0.0040454078778841785,31,552,273.8908,0,0.016666666666666666,False
14000,2046.3400000000001,168.75,8,2011-05-17 13:44:00,0.14718961658375443,1877.5900000000001,1502.0720000000001,0.08246430211988232,23,555,255.79250000000002,1,0.7866666666666666,False
14001,3796.15,0.0,8,2011-04-21 09:26:00,0.08693017926056662,3796.15,3036.92,0.0,50,311,474.51875,0,0.043333333333333335,True
14004,2575.83,0.0,5,2011-02-24 09:28:00,0.04643163562812763,2575.83,2060.664,0.0,106,253,515.1659999999999,0,0.09333333333333334,False
14006,1896.57,0.0,6,2011-04-12 16:17:00,0.12072320030370617,1896.57,1517.256,0.0,58,470,316.09499999999997,0,0.03333333333333333,True
14008,509.04,15.299999999999999,2,2010-11-29 13:19:00,0.05893446487505894,493.74,394.992,0.030056577086280054,192,249,254.52,1,0.87,False
14009,1099.91,9.680000000000001,4,2011-05-25 15:47:00,0.027274958860270385,1090.23,872.1840000000001,0.008800720058913912,15,280,274.9775,1,0.6433333333333333,True
14010,445.15,157.05,3,2010-05-23 13:00:00,0.22239694485005054,288.09999999999997,230.48,0.35280242614848933,382,383,148.38333333333333,1,0.9166666666666666,True
14011,457.82,5.9,3,2010-08-16 15:31:00,0.0779782447250011,451.92,361.53600000000006,0.012887160892927352,297,424,152.60666666666665,1,0.88,False
14013,730.05,78.35,4,2011-03-09 08:59:00,0.08013149784261353,651.6999999999999,521.36,0.10732141634134648,93,549,182.5125,0,0.14666666666666667,False
14014,1443.03,0.0,2,2010-11-28 14:56:00,0.12141119727240597,1443.03,1154.424,0.0,193,394,721.515,0,0.22666666666666666,True
14016,10426.83,10.95,11,2011-05-16 09:40:00,0.05529964524213015,10415.88,8332.704,0.0010501753648999744,25,517,947.8936363636363,0,0.05,False
14020,606.21,35.75,3,2010-08-20 13:09:00,0.065323897659227,570.46,456.36800000000005,0.05897296316457993,293,346,202.07000000000002,0,0.21666666666666667,False
14021,1586.38,0.0,6,2011-05-12 13:37:00,0.07233449740919577,1586.38,1269.1040000000003,0.0,28,410,264.3966666666667,0,0.08666666666666667,False
14022,792.15,0.0,2,2011-04-28 14:39:00,0.044688505964779406,792.15,633.72,0.0,42,304,396.075,1,0.79,True
14025,4057.9,88.8,10,2010-09-01 10:11:00,0.11730205278592375,3969.1,3175.28,0.021883240099558884,282,401,405.79,1,0.7766666666666666,False
14026,713.11,0.0,2,2010-08-26 10:31:00,0.06436594634768829,713.11,570.488,0.0,288,442,356.555,1,0.8866666666666667,False
14028,10396.5,7221.0,5,2010-07-29 12:24:00,0.3333333333333333,3175.5,2540.4,0.694560669456067,316,368,2079.3,1,0.9266666666666666,False
14030,7337.22,116.69999999999999,19,2011-04-10 14:02:00,0.07904901311395869,7220.52,5776.416000000001,0.01590520660413617,60,555,386.1694736842105,0,0.023333333333333334,True
14031,31616.87,1557.1999999999998,46,2011-05-27 17:14:00,0.0969887278531999,30059.67,24047.736,0.04925218720259152,13,553,687.3232608695652,0,0.0033333333333333335,False
14032,3410.25,58.35,17,2011-05-23 17:44:00,0.12182098086650539,3351.9,2681.5200000000004,0.017110182537937103,17,543,200.60294117647058,0,0.023333333333333334,False
14035,2129.28,4.25,8,2011-03-17 10:01:00,0.15873910429816654,2125.03,1700.0240000000003,0.0019959798617373006,85,430,266.16,0,0.043333333333333335,False
14037,801.55,81.0,6,2010-12-10 11:39:00,0.14316012725344646,720.55,576.4399999999999,0.10105420747302103,182,550,133.59166666666667,0,0.27,True
14038,2225.82,68.94999999999999,6,2011-05-23 17:29:00,0.06190976808546963,2156.8700000000003,1725.4960000000003,0.0309773476741156,17,491,370.97,0,0.056666666666666664,False
14040,10986.71,119.05,34,2011-06-09 20:32:00,0.07281069583160017,10867.66,8694.128,0.01083581891212201,0,556,323.1385294117647,0,0.0,False
14043,304.25,2.95,3,2010-08-05 18:18:00,0.11766639276910434,301.3,241.04000000000002,0.009695973705834018,308,546,101.41666666666667,1,0.9,False
14044,2644.02,16.95,8,2011-02-03 11:39:00,0.02475397311669352,2627.07,2101.6560000000004,0.006410692808677695,127,501,330.5025,0,0.08,False
14045,10905.029999999999,1652.3999999999999,18,2011-01-06 10:01:00,0.39284623701172766,9252.63,7402.103999999999,0.15152640570452353,155,518,605.8349999999999,0,0.09333333333333334,False
14047,3582.34,96.30000000000001,17,2011-05-24 11:35:00,0.11087724783242238,3486.04,2788.8320000000003,0.026881870509220234,17,494,210.7258823529412,0,0.01,False
14048,748.69,34.8,4,2011-03-07 13:49:00,0.05335986857043636,713.8900000000001,571.1120000000001,0.04648118714020488,94,199,187.1725,1,0.7533333333333333,False
14049,10615.77,144.45,15,2011-05-23 11:07:00,0.03936596214876546,10471.32,8377.056,0.013607114698227259,18,434,707.7180000000001,0,0.013333333333333334,False
14051,12657.09,329.5,30,2011-05-17 15:24:00,0.10223518992122202,12327.59,9862.072,0.02603284009199587,23,554,421.903,0,0.013333333333333334,True
14053,312.05,0.0,2,2010-11-07 14:50:00,0.5016824226886717,312.05,249.64000000000001,0.0,214,304,156.025,0,0.32,False
14055,795.3199999999999,0.0,2,2010-05-11 10:24:00,0.0801564150279133,795.3199999999999,636.256,0.0,395,540,397.65999999999997,0,0.2633333333333333,True
14056,3695.32,7.95,12,2011-06-08 16:54:00,0.05804639381704426,3687.3700000000003,2949.8960000000006,0.0021513698407715706,1,101,307.9433333333333,0,0.0033333333333333335,False
14057,4867.41,70.56,14,2011-05-24 15:56:00,0.07550216644991896,4796.849999999999,3837.4799999999996,0.01449641595838444,16,553,347.67214285714283,0,0.02,True
14058,469.19,0.0,2,2010-09-03 09:31:00,0.11509196700696946,469.19,375.35200000000003,0.0,280,348,234.595,1,0.86,True
14060,6773.76,10.9,23,2011-06-09 10:46:00,0.08131377551020408,6762.860000000001,5410.2880000000005,0.001609150604686319,1,456,294.51130434782607,0,0.0033333333333333335,False
14061,917.4300000000001,0.0,3,2010-07-20 17:22:00,0.5078098601528183,917.4300000000001,733.9440000000001,0.0,324,555,305.81,1,0.8166666666666667,False
14062,19973.98,169.37,21,2011-04-14 15:46:00,0.07792137570979846,19804.61,15843.688000000002,0.008479531870964124,56,546,951.1419047619047,0,0.04,False
14063,22710.2,26477.399999999998,13,2010-10-05 11:52:00,0.5829407050576393,-3767.199999999997,0.0,1.1658814101152786,248,548,1746.9384615384615,1,0.9233333333333333,False
14064,2820.84,282.77,18,2011-05-12 12:30:00,0.24252350363721442,2538.07,2030.4560000000001,0.10024318997178144,29,504,156.71333333333334,0,0.04,False
14065,891.02,1.65,4,2010-11-15 16:13:00,0.07020044443446836,889.37,711.4960000000001,0.001851810284842091,206,249,222.755,1,0.8033333333333333,False
14068,1528.3700000000001,23.4,5,2011-01-23 16:02:00,0.05018418314936828,1504.97,1203.976,0.015310428757434389,137,495,305.67400000000004,1,0.85,False
14069,230.06,0.0,2,2010-07-13 12:12:00,0.09767017299834825,230.06,184.048,0.0,332,379,115.03,1,0.99,False
14071,356.81,131.41,3,2011-04-12 11:58:00,0.13228328802443878,225.4,180.32000000000002,0.3682912474426165,59,82,118.93666666666667,0,0.19666666666666666,False
14075,1100.53,0.0,4,2011-03-23 16:35:00,0.08995665724696283,1100.53,880.424,0.0,78,358,275.1325,0,0.16333333333333333,False
14077,315.27,0.0,3,2011-04-28 14:04:00,0.10467218574555144,315.27,252.216,0.0,42,212,105.08999999999999,0,0.21666666666666667,True
14078,1471.1699999999998,0.0,8,2011-06-08 12:49:00,0.3756873780732342,1471.1699999999998,1176.936,0.0,1,438,183.89624999999998,0,0.03666666666666667,False
14080,1070.08,39.95,5,2010-10-22 14:04:00,0.07466731459330145,1030.1299999999999,824.1039999999999,0.037333657296650724,230,554,214.016,0,0.23333333333333334,True
14081,5370.1,120.05,16,2011-03-17 14:24:00,0.028565576060036124,5250.05,4200.04,0.022355263402916145,84,546,335.63125,1,0.6166666666666667,True
14082,413.36,0.0,2,2010-12-10 11:02:00,0.11321850203212697,413.36,330.68800000000005,0.0,182,210,206.68,1,0.93,True
14083,878.3,0.0,7,2011-05-24 15:22:00,0.047421154503017204,878.3,702.64,0.0,16,539,125.47142857142856,0,0.09333333333333334,False
14085,8468.84,12.75,26,2011-05-25 16:08:00,0.02125438666924868,8456.09,6764.872,0.0015055190557384482,15,548,325.7246153846154,0,0.006666666666666667,False
14087,651.8,30.0,3,2010-10-31 11:22:00,0.052009818962872045,621.8,497.44,0.04602638846271863,222,552,217.26666666666665,0,0.14666666666666667,False
14088,28899.83,1560.4599999999998,9,2011-06-02 17:51:00,0.029024392185005934,27339.370000000003,21871.496000000003,0.053995473329773905,7,238,3211.0922222222225,0,0.02666666666666667,True
14091,9530.08,0.0,2,2010-02-23 15:17:00,0.15582240652754226,9530.08,7624.064,0.0,471,515,4765.04,1,0.9133333333333333,True
14092,4950.01,15.55,18,2011-05-27 14:44:00,0.05721200563231186,4934.46,3947.568,0.0031414077951357673,13,540,275.0005555555556,0,0.01,True
14094,335.22,0.95,2,2010-09-26 12:02:00,0.15661356720959368,334.27000000000004,267.41600000000005,0.0028339597876021715,257,257,167.61,1,0.74,False
14097,422.85999999999996,0.0,2,2010-08-15 14:20:00,0.08442510523577544,422.85999999999996,338.288,0.0,298,463,211.42999999999998,1,0.9133333333333333,False
14099,3983.0,54.0,15,2011-05-05 15:48:00,0.033291488827516945,3929.0,3143.2000000000003,0.013557619884509164,35,547,265.53333333333336,0,0.04,True
14101,8144.53,19.799999999999997,12,2011-05-26 10:15:00,0.20615554243154607,8124.73,6499.784,0.0024310795098059675,15,438,678.7108333333333,0,0.006666666666666667,False
14104,555.37,0.0,3,2010-11-15 13:13:00,0.07742586023731926,555.37,444.29600000000005,0.0,206,377,185.12333333333333,0,0.11,False
14105,5988.83,278.95,8,2011-04-14 17:58:00,0.03386304169595731,5709.88,4567.904,0.046578380084256854,56,538,748.60375,1,0.71,True
14107,3649.15,23.6,10,2011-05-03 13:31:00,0.05754764808243015,3625.55,2900.4400000000005,0.006467259498787389,37,547,364.915,0,0.02666666666666667,False
14108,447.05,0.0,2,2009-12-08 15:25:00,0.14897662453864222,447.05,357.64000000000004,0.0,548,555,223.525,0,0.32666666666666666,False
14110,9006.32,30.35,25,2011-05-03 13:39:00,0.08130290729176845,8975.97,7180.776,0.0033698558345695026,37,556,360.2528,0,0.01,True
14112,4071.94,252.1,20,2011-05-20 10:36:00,0.03384136308491776,3819.84,3055.8720000000003,0.061911521289606426,21,539,203.597,0,0.01,False
14113,5685.6900000000005,932.11,27,2011-02-01 10:52:00,0.2870364019142795,4753.580000000001,3802.864000000001,0.16393964496833277,129,550,210.58111111111114,0,0.056666666666666664,True
14114,1364.09,0.0,7,2011-03-11 09:42:00,0.06575812446392833,1364.09,1091.272,0.0,91,424,194.86999999999998,1,0.6766666666666666,False
14115,622.6700000000001,0.0,2,2010-07-26 12:36:00,0.16188350169431642,622.6700000000001,498.1360000000001,0.0,318,484,311.33500000000004,1,0.8433333333333334,False
14119,183.37,19.9,3,2010-12-20 13:58:00,0.19894202977586303,163.47,130.776,0.10852374979549544,171,535,61.123333333333335,1,0.8233333333333334,True
14122,362.42,52.650000000000006,5,2010-11-10 09:38:00,0.24750289719110422,309.77,247.816,0.14527343965564815,212,554,72.48400000000001,1,0.9033333333333333,False
14127,1642.6000000000001,0.0,5,2011-03-28 12:25:00,0.03561427005966151,1642.6000000000001,1314.0800000000002,0.0,74,243,328.52000000000004,0,0.08,False
14128,592.25,14.850000000000001,3,2011-03-29 10:49:00,0.10029548332629802,577.4,461.92,0.025073870831574505,73,368,197.41666666666666,0,0.20666666666666667,False
14129,1826.3799999999999,0.0,5,2011-03-24 08:44:00,0.10203791105903481,1826.3799999999999,1461.104,0.0,78,396,365.27599999999995,0,0.043333333333333335,False
14130,1882.67,0.0,4,2011-01-24 16:05:00,0.04520707293365273,1882.67,1506.1360000000002,0.0,136,545,470.6675,1,0.7633333333333333,False
14133,623.5,15.3,4,2011-02-11 16:12:00,0.09574979951884523,608.2,486.56000000000006,0.02453889334402566,118,551,155.875,0,0.18,False
14134,11123.35,0.0,15,2010-11-22 12:26:00,0.14671838969375234,11123.35,8898.68,0.0,200,547,741.5566666666667,1,0.8033333333333333,False
14135,7395.07,38.87,19,2011-06-06 13:32:00,0.10310923358399583,7356.2,5884.96,0.005256204471357269,3,555,389.21421052631575,0,0.0033333333333333335,True
14136,1570.81,16.85,7,2010-11-04 11:53:00,0.04507228754591581,1553.96,1243.1680000000001,0.010726949790235613,218,549,224.40142857142857,1,0.7466666666666667,False
14137,332.7,38.6,2,2010-01-27 10:21:00,0.28133453561767363,294.09999999999997,235.27999999999997,0.1160204388337842,499,513,166.35,1,0.9533333333333334,False
14139,670.98,0.0,3,2010-08-06 14:00:00,0.08942144326209425,670.98,536.784,0.0,307,360,223.66,0,0.26666666666666666,False
14142,983.15,15.4,4,2010-12-01 16:33:00,0.05455932461984438,967.75,774.2,0.015663937344250624,190,463,245.7875,1,0.87,False
14145,4986.45,0.0,4,2011-05-06 13:01:00,0.4169298799747315,4986.45,3989.16,0.0,34,428,1246.6125,0,0.08,True
14146,7163.03,1241.43,10,2011-03-30 11:04:00,0.051263222407277376,5921.599999999999,4737.28,0.17331073581989745,72,512,716.303,0,0.11666666666666667,True
14147,2289.6,555.9,10,2011-02-27 11:42:00,0.2358490566037736,1733.6999999999998,1386.96,0.24279350104821804,103,457,228.95999999999998,0,0.06,False
14148,466.29,0.0,2,2011-04-20 12:02:00,0.546869973621566,466.29,373.03200000000004,0.0,51,231,233.145,1,0.7933333333333333,False
14149,446.62,187.19,3,2011-05-11 12:34:00,0.05709551744212082,259.43,207.544,0.4191258788231606,29,38,148.87333333333333,1,0.7933333333333333,True
