Customer ID,funding_in_use,runoff_prob,exp_exposure,dilution_rate,top_line_concentration,days_since_activity
15370,2970.8080000000004,0.18403694920412245,546.74,0.006819987108887112,0.14871583654496778,40
16282,1046.064,0.5226391918696237,546.71,0.0,0.11701004909833433,339
14265,1098.68,0.49719073498964805,546.25,0.0,0.04354316088396985,108
16588,1089.0240000000001,0.5014582981192801,546.1,0.0,0.06589386459802538,385
15377,943.96,0.5785250074078006,546.1,0.026243036930059832,0.20647823395915,382
18025,942.176,0.5784748401837202,545.03,0.0,0.053068641103148455,379
13085,1167.568,0.4667061086130584,544.91,0.40020877169910574,0.077672935297212,157
16807,1651.9040000000002,0.329760101010101,544.73,0.02777934723242368,0.02881518729871744,142
13090,11017.024000000001,0.04938615885820397,544.09,0.023527468093871625,0.3750135608579396,8
13078,23107.064000000002,0.02354504384799362,544.06,0.021962959388740183,0.04835359071123459,0
14147,1615.4399999999998,0.3367619047619047,544.02,0.22040769052582812,0.20847810979847117,48
17362,808.432,0.672830578978929,543.94,0.013183078785984922,0.0585914612710441,238
13520,5344.52,0.10176420756982037,543.88,0.03310707152574753,0.1794656554838336,58
12853,2982.8,0.18213218729936054,543.26,0.04580934101087652,0.09704414587332054,107
12689,998.088,0.5442843310487613,543.24,0.0,0.08656551326135573,25
12998,717.904,0.756202002408899,542.88,0.02467176767237631,0.10173028432310234,492
16307,955.9360000000001,0.5677181888576192,542.7,0.0,0.042178555886586554,428
15661,972.7600000000001,0.5574652247991049,542.28,0.0,0.43044533081129976,316
12847,1309.52,0.4140381565874621,542.19,0.0,0.06475655201906043,21
14462,1785.5120000000004,0.30359229634672114,542.07,0.016792877564416015,0.035682662190915454,63
17143,739.288,0.7331061793130759,541.98,0.0,0.06898529395851143,416
13139,6555.064,0.08262254687545564,541.6,0.0011154482883049819,0.04627586560006242,15
16568,816.7200000000001,0.6628370813276473,541.35,0.0,0.3526300323244196,427
13613,831.8800000000001,0.6499473236354795,540.68,0.0,0.06866374957926624,452
13931,4200.624,0.12869722357027918,540.61,0.001255378154137612,0.04850324686440775,85
18189,1117.264,0.4838574016563147,540.6,0.005093572125693687,0.037827787395011865,77
13395,944.1840000000001,0.5724652247991049,540.51,0.0,0.05124424900231311,184
13897,928.576,0.5817696266522324,540.22,0.0,0.07624577848232132,49
13752,1272.584,0.4243882091212458,540.07,0.0,0.08826136427929315,123
16563,3530.0480000000007,0.15298957577131148,540.06,0.0023062522045057834,0.16556177590463872,53
15122,3569.1360000000004,0.15129185116490676,539.98,0.008015617669489734,0.06995043880225994,84
13803,1055.2880000000002,0.5116031558335876,539.89,0.014788148568611778,0.052878834275642134,254
13098,22927.104,0.02354504384799362,539.82,0.007740343267397076,0.0424617864695642,0
16222,1076.1760000000002,0.5015414345774167,539.75,0.0,0.044156346173860044,317
13448,6758.200000000001,0.07985974364095429,539.71,0.08582741668262836,0.038925988570340235,16
13503,1434.8320000000003,0.3759921798631476,539.49,0.05870189305076651,0.042615947391347705,70
15882,1159.1280000000002,0.4650932961381769,539.1,0.031464324389363495,0.10227409457345686,198
18230,3352.568,0.1606052117292583,538.44,0.023385830074620254,0.1557097780035702,8
15389,2187.0400000000004,0.24616985767428243,538.38,0.0,0.5944107103665227,171
16098,3558.4800000000005,0.15129185116490676,538.37,0.0,0.09647265124435152,87
13375,1429.1840000000002,0.3765957602740981,538.22,0.003208293578391166,0.14060695334862156,80
15771,805.232,0.667346708011187,537.37,0.0,0.40832952490710755,603
14343,871.1280000000002,0.6168583407411339,537.36,0.0,0.046055229541468075,420
12675,747.84,0.7179508998099702,536.91,0.024726134585289515,0.08763693270735524,553
15889,1436.664,0.372933908045977,535.78,0.0057853710388201165,0.025577429855836303,156
15064,1003.5280000000001,0.5326629384422834,534.54,0.0,0.07971875224208991,409
12370,3456.2480000000005,0.15462356269941605,534.42,0.0,0.08332735382414687,50
17749,820.9440000000001,0.650765857029073,534.24,0.0,0.09647430275390281,177
16130,789.984,0.6762454825621356,534.22,0.0,0.12344553813748127,421
15812,4148.936000000001,0.12869722357027918,533.96,0.0029414761596241058,0.26519426239120863,106
17770,914.616,0.5826176643820946,532.87,0.0,0.15153900653388963,198
17552,2431.36,0.2188431152602885,532.09,0.0149386281354427,0.04213542325032655,42
15347,1067.12,0.498422262083244,531.88,0.021780580815488417,0.17600469345849223,365
16838,901.328,0.5897060744203773,531.52,0.028414725640517075,0.14228921792671675,196
12410,801.1680000000001,0.662977116745044,531.16,0.012084323919069556,0.23675410127156682,300
14375,906.392,0.5853440126778929,530.55,0.0,0.04686713916274636,184
18060,948.368,0.5592843310487613,530.41,0.0,0.03226595583149157,407
12901,13034.480000000001,0.04069050668429093,530.38,0.07711557480398809,0.22593621810593761,8
14672,890.5120000000002,0.5952588148493321,530.09,0.0,0.047163878757389005,234
15430,723.0,0.7331061793130759,530.04,0.05341712490180676,0.08012568735271014,467
14432,1804.4080000000004,0.29373626373626377,530.02,0.0,0.04446887843547579,9
13601,948.1120000000001,0.5589203676488158,529.92,0.0,0.04594393911267867,44
12516,2118.896,0.25008594159036635,529.91,0.0,0.13591983750028316,77
13587,1046.48,0.5063379024773327,529.87,0.21834478637585897,0.19719151478936361,31
16975,721.936,0.7331061793130759,529.26,0.025590636202651926,0.11013691530255258,413
12359,6971.912000000001,0.07586154814718066,528.9,0.024737184896048987,0.06490643401813351,7
16623,801.9920000000001,0.6585092798552197,528.12,0.012558606831882117,0.0644182656317718,245
15251,16076.480000000003,0.03284736942938897,528.07,0.011264215573882606,0.018066829556782096,8
16520,1972.736,0.267652753863061,528.01,0.006726764466571606,0.03298934190492303,185
13579,1228.672,0.42972154245457916,527.99,0.0020792182139515543,0.09298003950514608,14
16830,946.96,0.5575526968658527,527.98,0.019710144927536234,0.09159420289855073,38
15599,1000.048,0.5266031558335877,526.63,0.0,0.04326192342767547,26
13939,1226.928,0.42880916684514886,526.12,0.017489237392373923,0.0993619311193112,22
12811,827.1200000000001,0.6357156898049926,525.81,0.0,0.13540961408259986,260
15826,2066.5040000000004,0.2544149459193707,525.75,0.005830780362393583,0.04683098049478886,50
14285,2526.9120000000003,0.20800012467172269,525.6,0.03829595484134185,0.13006862703308347,20
17848,2910.5200000000004,0.18057618385349478,525.57,0.003492289572434194,0.22109616806814758,80
16791,3156.896,0.1664696235001508,525.53,0.022920798575775808,0.04735446394746812,28
13039,808.5840000000001,0.6494636032315305,525.15,0.0,0.11773668536602258,583
16466,2970.8720000000003,0.17662198321772787,524.72,0.032564040441933104,0.1536892452697475,33
13872,713.056,0.735785940483403,524.66,0.030720880411496676,0.06524788759963895,512
12505,726.4000000000001,0.7209530579661643,523.7,0.049413735343383586,0.1758793969849246,300
17277,852.2800000000002,0.6140670745133227,523.36,0.0,0.08363448631905009,227
12701,1957.128,0.26740737016179494,523.35,0.0,0.0809349209658234,79
14061,733.9440000000001,0.71269011738758,523.07,0.0,0.5078098601528183,506
15197,1142.272,0.45779726208324406,522.93,0.23950338480221145,0.22338096734504745,8
15416,3643.72,0.14343785764816475,522.65,0.003973478072611649,0.03778849812588294,64
16017,1243.064,0.42036762754154056,522.54,0.0,0.0641962119408172,46
17310,820.0799999999999,0.6366155168671277,522.08,0.0,1.0,386
13064,1344.592,0.3881702192151,521.93,0.0,0.08424860478122731,12
15542,716.7200000000001,0.7280495097402772,521.81,0.024552234743317546,0.041646251837334634,511
12905,809.456,0.6444069336587319,521.62,0.006480626853361089,0.05258144969658884,576
12717,1007.1280000000002,0.5178384708744528,521.53,0.03819972343400233,0.19099861717001168,150
16308,4096.0,0.1271216383989493,520.69,0.0,1.0,37
13919,1060.824,0.490422262083244,520.25,0.025465208572184494,0.07937207866654908,52
18062,1218.6960000000001,0.42670610861305835,520.03,0.0669455554398623,0.08378913068776912,172
14844,5350.744000000001,0.0970943396226415,519.53,0.0020887946610408463,0.2255152235830885,63
13476,1532.6160000000002,0.3388831168831169,519.38,0.07067772026757603,0.06063634202777629,178
15341,1920.8160000000005,0.269994227994228,518.61,0.0007075314643404141,0.09884630751814609,80
12947,1369.064,0.37838738300369235,518.04,0.10309062226484908,0.06813310063258964,143
17323,1242.808,0.4167684036393714,517.96,0.007715940955167062,0.05721165822469485,14
17609,1407.192,0.3679921798631476,517.84,0.07144968696221375,0.06445516644319393,40
13492,1015.872,0.5094582981192801,517.54,0.0,0.10631260631260632,135
13536,2758.632,0.18741451784930047,517.01,0.0,0.054548776350016974,0
13055,1834.0080000000003,0.2818264233308481,516.87,0.012321690915122505,0.01757779682996497,63
15073,1885.632,0.2737796031297726,516.25,0.1545828222179181,0.04639851937934448,9
13641,737.4560000000001,0.6999054719744374,516.15,0.09311637333123457,0.07526046022017374,640
15268,753.0000000000001,0.6853817165375629,516.09,0.021467928059049794,0.36926915479779604,478
16735,4505.608,0.11452355410249204,516.0,0.10183301012987675,0.052220216376208835,78
14195,1904.992,0.270715312219737,515.71,0.08960085640006119,0.34577152469796607,201
12639,1049.896,0.490422262083244,514.89,0.0,0.18287525621585377,238
17866,904.8000000000001,0.5685887329018888,514.46,0.0034803295299352392,0.2035331952949469,142
13857,797.6880000000001,0.6448906540626809,514.42,0.00389606497437588,0.06453481983196971,392
15695,904.832,0.5685012608351409,514.4,0.0,0.10145529777903523,266
14230,783.8400000000001,0.6558225266018715,514.06,0.0,0.15615431720759337,435
16383,2328.672,0.22068424905797474,513.9,0.021513762084683544,0.030741149103817346,74
15223,893.68,0.5748894672233472,513.77,0.21217250255650763,0.21580450650587116,225
16699,771.9200000000001,0.6652843098837469,513.55,0.02986125075407199,0.3076613714055902,379
17322,720.5120000000001,0.71269011738758,513.5,0.02379171679727723,0.055279159756771695,375
18193,924.56,0.5553203670847974,513.43,0.04277964136331636,0.06907690396322526,150
17969,1800.9520000000002,0.28506617874451656,513.39,0.05010675375747909,0.12461918867144314,165
12866,981.88,0.5226391918696237,513.17,0.0,0.10999307451012344,282
13327,7792.824,0.0657343962663748,512.26,0.014013895468182535,0.08039896836675615,38
12793,813.864,0.6291326887232059,512.03,0.0,0.16513815576066762,334
12745,740.328,0.6914007620652411,511.86,0.0,0.21780616159323973,486
15254,858.7199999999999,0.5957985581324381,511.62,0.013736389948086554,0.1088804153075757,126
12648,877.6,0.5826176643820946,511.31,0.013489208633093525,0.07243705035971222,154
12613,5273.216,0.09689608237661261,510.95,0.03563240756861305,0.07900431158715274,30
12426,1049.1280000000002,0.48684354044897227,510.76,0.0251261884761487,0.10704648344868087,194
17768,2803.6480000000006,0.18213218729936054,510.63,0.0014104533111460003,0.05744391667212802,7
14142,774.2,0.6584041675761945,509.74,0.015663937344250624,0.05455932461984438,372
15471,1053.248,0.4839542658612156,509.72,0.0,0.247918818739746,1
13465,744.8960000000001,0.6839665643677112,509.48,0.0,0.18816049488787695,445
16769,913.4000000000001,0.5574652247991049,509.19,0.0,0.0645938252682286,259
16231,862.576,0.5902318188372506,509.12,0.0,0.08694886015840923,378
14350,758.24,0.6711888129893369,508.92,0.024927214180632283,0.05349629126673045,270
14788,925.056,0.5494729070320307,508.29,0.0,0.10702054794520549,6
13192,2035.6239999999998,0.24928674079116558,507.45,0.0054913272205676595,0.02345050770349178,94
15228,4456.416,0.11386767014498105,507.44,0.001747227284701278,0.022848356799939788,65
12481,9773.624,0.05189498847700802,507.2,0.011678298314348143,0.09464954992925553,22
14675,853.5200000000001,0.5935250074078006,506.59,0.0,0.057025025775611575,15
16306,930.256,0.5442677828732145,506.31,0.02515048372763703,0.10387149779514093,213
13269,7089.112000000001,0.07141806508273854,506.29,0.0034087969679588827,0.048449677789399105,0
16131,7893.0160000000005,0.06413993642556895,506.26,0.009153977636777399,0.05121808661279729,51
13245,791.3760000000001,0.639651930791361,506.21,0.0,0.05094923272881665,50
18080,985.2,0.5136626466986287,506.06,0.0,0.6833130328867234,18
16107,2563.3280000000004,0.1973758267875915,505.94,0.0,0.21452112254069708,17
14146,6567.096,0.07703874409246175,505.92,0.1313640836798832,0.03885590933621156,8
13531,1390.816,0.36372050147492624,505.87,0.0,0.11365989462301268,204
14615,747.408,0.6762454825621356,505.43,0.01838698831638228,0.09377364041354963,393
12525,668.1440000000001,0.756202002408899,505.25,0.14228790321752435,0.09242808581434278,490
14420,1302.1760000000002,0.3876588465298143,504.8,0.006985242531281076,0.0431925913724629,84
16400,2527.552,0.1994536158707891,504.13,0.0,0.03983300838123211,94
12971,12386.192000000003,0.04069050668429093,504.0,0.03068030068635473,0.07826434830734018,3
16159,984.232,0.5116031558335876,503.54,0.0020279204081798197,0.07050673675159598,281
13437,2726.4480000000003,0.18466838126412594,503.49,0.0,0.0558969032235348,13
14973,1051.5600000000002,0.4780991235755231,502.75,0.0,0.34615238312602226,106
14264,1169.0880000000002,0.42972154245457916,502.38,0.03690620551484156,0.07213845099383139,154
12761,626.3600000000001,0.8019162881231848,502.29,0.0,0.09770738872214062,457
14205,1526.704,0.3288831168831169,502.11,0.2095186811366084,0.08841438157567724,10
14176,730.488,0.6863440924924424,501.37,0.0031659043023547777,0.0966146657787579,296
17669,4913.88,0.10197508702477646,501.09,0.0,0.10318526296938468,42
14454,776.56,0.6451358017591029,500.99,0.006753299907909547,0.12411746648930728,375
17759,1021.5280000000001,0.490422262083244,500.98,0.0,0.05051256549012851,16
16276,2103.512,0.23812303747320698,500.89,0.0,0.44944264639327,176
12908,1017.6,0.49208297636895837,500.74,0.28378378378378377,1.0,58
12591,1081.72,0.462736291717116,500.55,0.0,0.16566209370262175,316
15630,1180.3600000000001,0.4240676551125359,500.55,0.004016470905899824,0.06682867557715674,44
14933,708.0,0.7067601544179383,500.39,0.5,1.0,443
15269,980.2880000000001,0.5104150464599273,500.35,0.0,0.2366651433048247,23
17337,1555.4560000000001,0.32153617810760665,500.14,0.04120086593322057,0.018911468683889994,150
13507,1983.328,0.25199070349512825,499.78,0.0,0.027428645186272773,2
15985,2088.224,0.23911123578283383,499.32,0.038670045078223976,0.09722754191096314,122
16756,1029.9360000000001,0.48469276329819505,499.2,0.019011406844106463,0.10789640116735373,214
15176,788.072,0.6333450557150295,499.12,0.0029857090806040243,0.05055463341565119,596
16714,1003.768,0.4971351596115591,499.01,0.17982089161981957,0.16342005490913847,218
17341,1511.864,0.32963369963369965,498.36,0.0,0.04317848695385299,156
14231,905.576,0.549936489166921,498.01,0.08388501319175798,0.06466389343001894,178
17411,1029.2240000000002,0.4835527565887386,497.68,0.0974126197926167,0.1062172894245745,11
12490,7854.912,0.06335344388542241,497.64,0.0005089763061349969,0.10780118163939233,4
13488,12410.984,0.040083833276808624,497.48,0.004756900874268984,0.036258939637718535,16
17095,1850.0720000000001,0.26873445998446,497.18,0.10094664204490233,0.05271649334240451,21
13744,925.088,0.5367555954165775,496.55,0.0,0.05292469473174444,94
18287,3342.312,0.14845497173228264,496.18,0.001219223569743174,0.06420287880200527,42
14754,1237.0240000000001,0.4009921798631476,496.04,0.002708838553222228,0.05604715958928848,44
13888,1735.2400000000002,0.28574250724693206,495.83,0.0,0.045642101380788815,119
16391,882.8879999999999,0.5613299824694128,495.59,0.0,0.0342512300540952,400
13889,1484.584,0.3335477354187032,495.18,0.06804839219979611,0.07111182535417808,92
13591,1664.9520000000002,0.2971892551892552,494.81,0.006088999684804722,0.07915699590246139,64
16788,1560.24,0.316984126984127,494.57,0.0,0.0741168025431985,122
13388,908.5600000000001,0.5442843310487613,494.51,0.04212879011512672,0.04478556066292751,120
14813,872.6959999999999,0.5666031558335876,494.47,0.0,0.0779194587806063,369
16240,2955.0480000000007,0.16731944059675152,494.44,0.006719909648273637,0.07798214477788533,7
17306,7801.416000000001,0.06335344388542241,494.25,0.003126038221899646,0.21511395523570512,10
14665,1737.864,0.2843139358183606,494.1,0.20996126779771973,0.07222737439310457,60
16359,1903.5200000000002,0.2593466155569227,493.67,0.11800574552868132,0.3851209341117598,6
17649,1233.9520000000002,0.3999565440014248,493.53,0.023085838785475873,0.025524260714805968,134
13288,713.7280000000001,0.6914007620652411,493.47,0.03821649184463299,0.5914554608078826,442
15154,1065.808,0.4629050207039337,493.37,0.04044194438242306,0.028665883996802092,73
17788,894.3200000000002,0.551228752937633,492.97,0.0,0.7466678593791931,73
17692,2369.92,0.20800012467172269,492.94,0.004502990792391962,0.05880771557228308,126
14607,14996.448000000002,0.03284736942938897,492.59,0.22338854311711628,0.08650393597051574,15
17994,1810.2960000000003,0.27195282470724946,492.32,0.02180848304601179,0.04322791485829889,121
12371,3253.9040000000005,0.15129185116490676,492.29,0.0,0.17701812960677388,44
15441,1003.368,0.490422262083244,492.07,0.0,0.07104073480517617,395
12586,1622.9360000000001,0.3030639358183606,491.85,0.016483489845685446,0.07441810856802106,16
15674,4974.280000000001,0.09879501989475034,491.43,0.10511741839288566,0.04817198048999529,72
16805,877.792,0.5592843310487613,490.94,0.0,0.06944697604899566,173
17047,1831.384,0.2680367407911656,490.88,0.0,0.027782267399955443,84
12630,1016.7040000000002,0.4824855797179903,490.55,0.0,0.18884552436107263,9
13261,755.2800000000001,0.6494636032315305,490.53,0.0,0.20972354623450906,268
15187,3736.0640000000003,0.13119344702337593,490.15,0.022419084062145447,0.1921635776755324,1
14738,1410.9120000000003,0.34729664484451717,490.01,0.03197760579614688,0.10077391733904165,38
13386,668.368,0.7331061793130759,489.98,0.0,0.09479807531180427,413
13984,1292.896,0.37862525879917186,489.52,0.21111002635946502,0.2640339744215562,26
17397,986.5440000000001,0.495778222146585,489.11,0.0,0.04841142412299907,21
13049,1107.3120000000001,0.44157168737060043,488.96,0.017113560188604215,0.13570130091461685,63
15255,2936.616,0.1664696235001508,488.86,0.015726305967147705,0.10757704951440171,66
15146,1050.928,0.46491822982517955,488.6,0.010172096808222068,0.07685584255101117,164
16835,1177.208,0.4148295454545455,488.34,0.043486456796302676,0.06630222112440766,127
16693,959.5680000000001,0.508767089669451,488.2,0.0,0.0590265619528788,68
13799,1631.8560000000002,0.29897483047925527,487.88,0.2724205209786094,0.099622980699608,116
15824,712.7520000000001,0.6839665643677112,487.5,0.0,0.14815812512627113,452
15252,1642.448,0.2965598845598845,487.08,0.023937320826657664,0.038794148549260485,35
16140,1228.9520000000002,0.39626037880968434,486.98,0.013745505906522855,0.07087827426810478,52
14135,7684.04,0.06335344388542241,486.81,0.0040305187102340125,0.07906535931446963,1
12434,849.984,0.5721043213347532,486.28,0.03711155216008265,0.08627642895335454,84
18218,885.04,0.5493854349652828,486.23,0.031260945709281965,0.29728546409807355,205
16654,1364.1360000000002,0.35635895497544867,486.12,0.003681046118249224,0.047327735806061456,140
13278,1142.56,0.4240676551125359,484.52,0.0053278545809102625,0.05745725528432636,40
16444,2865.9040000000005,0.16898200414917738,484.29,0.0202921855941891,0.044369328716997856,45
15301,6048.968000000001,0.07995960967432415,483.67,0.005554065002156917,0.08187083741043528,50
16317,1743.8080000000002,0.27728096878539354,483.52,0.005815252838071433,0.0523372755426429,119
14379,1015.1280000000002,0.4760859144542772,483.29,0.0,0.060287963685367756,43
13417,1275.112,0.37862525879917186,482.79,0.04528329010655949,0.06395965234892093,4
15970,813.8560000000001,0.5930134122438441,482.63,0.0,0.16219085440176148,303
15489,1861.8880000000001,0.25911123578283385,482.44,0.03812597898008357,0.04215555399423874,22
13782,1428.616,0.33741666666666664,482.04,0.004432129875342863,0.02960328256361082,12
18079,3394.2000000000003,0.14195119182424742,481.81,0.0,0.04937835130516764,44
16264,670.024,0.7189132757648499,481.69,0.0,0.05635619022602176,437
17088,1592.808,0.3024091739135987,481.68,0.0,0.03415352007272691,27
12560,1681.1120000000003,0.2862453575712109,481.21,0.015285776542752845,0.10121789494894587,4
16660,1137.8799999999999,0.4222800207039337,480.5,0.24324971402729376,0.24324971402729376,15
13576,9212.92,0.05214896209270532,480.44,0.0030809211426157442,0.4578011624222844,9
16387,734.84,0.6530254088874778,479.87,0.0,0.2502204561537205,322
14988,1653.28,0.2901869516913765,479.76,0.0,0.04425142746540212,211
16574,1041.424,0.46060772340663647,479.69,0.0,0.020279924411190833,70
16661,673.7440000000001,0.711816823990737,479.58,0.14640746784508882,0.17757416660754283,539
14472,1782.576,0.26892392899978235,479.38,0.0,0.05460861135794491,103
13989,1620.848,0.295742507246932,479.35,0.0,0.07156747579045043,65
14062,20347.864,0.02354504384799362,479.09,0.006614930362987322,0.08398622101061545,9
13922,659.7600000000001,0.726009727538963,478.99,0.04680998613037448,0.10922330097087378,351
17002,2052.4800000000005,0.23336837344422676,478.98,0.0023137796270731657,0.06610798934494759,72
17354,2514.768,0.1901384667342114,478.15,0.0,0.08589261514382242,50
16241,3463.4480000000003,0.1380378829109385,478.09,0.0,0.020442056586384438,9
13004,8915.192000000001,0.053560922225595685,477.51,0.043504122016848557,0.018788328748546242,11
12347,4506.656,0.10584830855419089,477.02,0.0,0.08169250104733977,1
14277,3459.576000000001,0.1378695591711862,476.97,0.748954040477632,0.09596762068082719,14
16572,799.7600000000001,0.5957985581324381,476.5,0.009805863708399367,0.059429477020602216,126
14260,659.424,0.7222724269698895,476.28,0.0,0.07279079924297568,470
17492,897.9360000000001,0.5299204635258953,475.83,0.0,0.11671210420341761,247
14246,1179.248,0.4032694843054663,475.55,0.0,0.061055859327300115,110
17020,748.4960000000001,0.6353194414677915,475.53,0.0,0.035270729569697096,541
17423,867.3360000000001,0.5477079763689583,475.05,0.031082711470575092,0.09115688815407301,44
15678,1515.112,0.3129500451239582,474.15,0.0,0.06074798430743074,52
14544,2385.944,0.19863878994041698,473.94,0.0,0.045023688737036584,23
17363,752.6880000000001,0.6293567664346515,473.71,0.0,0.28006292115723913,394
13515,1012.656,0.4676234684855375,473.54,0.0,0.12039626487178273,72
12933,1301.824,0.3635497835497835,473.28,0.035417271773471724,0.033075878911459786,23
16763,758.1999999999999,0.6238308714539852,472.99,0.017570229086762725,0.09298227428216026,184
12802,1880.3360000000002,0.25098608719639437,471.94,0.027313132650780905,0.08690542207066652,183
13473,1928.7839999999997,0.2446313961358209,471.84,0.09285262777677443,0.17270182409246884,60
14891,885.384,0.5327079763689584,471.65,0.0,0.036413578740975665,147
15983,3167.056,0.1488442054399501,471.4,0.0,0.14398229775539176,21
15107,685.008,0.6877627699366828,471.12,0.08942415058223002,0.13016430052639974,310
16316,4426.648,0.10642259266298808,471.1,0.03683260486239123,0.0435167826824093,63
15855,842.176,0.5592843310487613,471.02,0.0,0.0705315753476708,136
14584,1387.928,0.3390375264040201,470.56,0.007437453873483188,0.03744471969380574,168
12358,3109.6560000000004,0.15129185116490676,470.47,0.0,0.16825012155685387,1
14126,887.9680000000001,0.5298163348267328,470.46,0.05330672261740273,0.2859628473466046,7
13726,863.728,0.5442843310487613,470.11,0.0,0.16579293481281143,38
18236,1436.2800000000002,0.3268536183580431,469.45,0.0,0.057899573899239706,29
14128,727.488,0.645281986061331,469.43,0.016067776803973123,0.09640666082383874,60
15245,3688.6720000000005,0.1271216383989493,468.91,0.0,0.2144511629117471,133
13589,896.5920000000001,0.5228755224660396,468.81,0.0,0.09475882006531398,14
17834,584.3760000000001,0.8019162881231848,468.62,0.0,0.16407244650704342,414
17886,1278.7440000000001,0.3663990729034977,468.53,0.006186348997127543,0.11256668200300923,31
13233,941.1680000000001,0.4970382954066582,467.8,0.0,0.04054536490828418,73
15622,5854.464,0.07985974364095429,467.54,0.06807036131935751,0.015281543333999779,2
12757,3382.1600000000008,0.1380378829109385,466.87,0.4619261559608507,0.45842613686983746,15
15990,1608.04,0.2901869516913765,466.63,0.0,0.0336558792069849,43
14934,1955.28,0.23861154718297578,466.55,0.30238333095475955,0.039560439560439566,72
17544,768.5520000000001,0.606309652820943,465.98,0.0,0.055272772694625744,389
17220,3585.4,0.1299304939367051,465.85,0.0,0.014224354325877169,23
13996,716.6080000000001,0.6500590480797722,465.84,0.0,0.10583191926408861,385
16218,3474.8800000000006,0.1339562502578773,465.48,0.021705101611046922,0.07423473582028707,29
12721,3125.344,0.1488442054399501,465.19,0.02651330150408165,0.09419199218555324,31
17238,6226.4800000000005,0.07465779171150937,464.86,0.0,0.020371060374400948,2
17091,6222.0,0.07465779171150937,464.52,0.004301570841494796,0.02661596958174905,2
15363,796.928,0.5826176643820946,464.3,0.00791745924251327,0.09859477547280675,240
15784,678.664,0.6839665643677112,464.18,0.0,0.09371353129088915,467
14261,930.7600000000001,0.498422262083244,463.91,0.0,0.06085349606772961,50
16798,670.0480000000001,0.6914007620652411,463.27,0.013137585276478419,0.07051878733607474,553
17058,943.9120000000001,0.490422262083244,462.92,0.0,0.07589690564374645,81
15108,1033.4,0.44791822982517954,462.88,0.006537204383772351,0.10844068448375313,141
12762,1518.816,0.30473240623683095,462.83,0.0,0.10323831194825443,7
15617,662.8400000000001,0.6975348378844743,462.35,0.0,0.08961438657896324,395
15800,994.064,0.4650932961381769,462.33,0.0,0.07218851100130373,106
16233,1454.968,0.3174957259624384,461.95,0.07478213978664197,0.25990608991153324,70
15969,835.0799999999999,0.5525352211962031,461.41,0.07382103722106384,0.10611774100527926,2
14839,732.224,0.6301267065582253,461.39,0.0,0.045887597238003675,417
12696,640.9200000000001,0.7197573675834545,461.31,0.05958375884776561,0.14085994999471776,434
16121,1165.752,0.3955677655677656,461.13,0.01347243566742717,0.033951891895551395,56
17429,1073.728,0.4294009884458692,461.06,0.01127105034402487,0.07823434944676087,120
17638,673.9200000000001,0.6839665643677112,460.94,0.0,0.6111111111111112,646
17082,3785.624,0.12165155292886384,460.53,0.0,0.05283144865945483,32
15782,3188.5200000000004,0.14437333907922142,460.34,0.007087516504322265,0.10268802471288707,9
13220,1068.872,0.43064102564102563,460.3,0.0,0.26158417471876894,77
16906,1159.04,0.3970760959470637,460.23,0.0,0.0831791827719492,81
17545,1158.832,0.3970760959470637,460.14,0.0,0.19136509865105555,42
15224,669.808,0.6863440924924424,459.72,0.03913422695556372,0.11568123393316194,357
15022,948.872,0.4840074742848356,459.26,0.0,0.06879747742582772,11
16600,1674.848,0.2742104421320402,459.26,0.02779312810844196,0.04394889965217957,3
14400,1362.4,0.3369546284590532,459.07,0.01701039556240512,0.07979358949938528,140
14248,826.3600000000001,0.5554203601346629,458.98,0.0,0.19749261822934314,317
15865,1799.1360000000002,0.25490217111247826,458.6,0.0,0.05669387972893655,40
12580,842.3200000000002,0.5442677828732145,458.45,0.0,0.08547820305822017,246
13178,11198.312000000002,0.04093545463285186,458.41,0.0043601373905609074,0.036403235179267086,25
17356,757.176,0.6052293263687566,458.27,0.0,0.0836793559225332,311
12759,4016.592,0.11402062450115476,457.97,0.0,0.08006787844022993,51
17731,1077.664,0.42495859213250514,457.96,0.2117683544081592,0.057928952188134514,78
15727,7556.408,0.060590640650921054,457.85,0.0,0.057699372506090196,16
17854,857.1600000000001,0.5337802987906968,457.54,0.0,0.09519809603807923,184
16762,1201.104,0.3805497835497835,457.08,0.0,0.05321770637680001,19
16895,897.1360000000001,0.5090876436781608,456.72,0.0,0.07958659556633553,64
13175,634.48,0.7197573675834545,456.67,0.04612424078417223,0.09609717962595465,553
14994,709.0640000000001,0.6440133746778538,456.65,0.07734507562745281,0.030709013876310337,381
16955,1008.9280000000001,0.4524758335118155,456.52,0.03684865702873813,0.11174498438227905,184
16199,754.2,0.6050786346691519,456.35,0.0,0.8400954653937948,391
14493,4028.8399999999997,0.11326222796811032,456.32,0.018342543590343364,0.01844780367045798,6
12874,746.736,0.6107658570290729,456.08,0.015815777819953185,0.07907888909976593,384
13359,801.568,0.5685012608351409,455.69,0.039633474231053095,0.09584878895055161,58
17849,851.008,0.5345247156641458,454.88,0.0,0.33799917274573216,217
17299,812.864,0.5592843310487613,454.62,0.0,0.06653019447287614,11
17332,670.616,0.6778872485517277,454.6,0.0,0.06889188447636203,527
14847,1056.4800000000002,0.42972154245457916,453.99,0.021016346046925385,0.16034693650617146,148
